wavelength,power,intensity
549.714,0.19,2.08E-43
549.91,0.11,1.20E-43
550.106,0.28,3.06E-43
550.302,0.15,1.64E-43
550.498,0.32,3.50E-43
550.694,0.32,3.50E-43
550.89,0.27,2.96E-43
551.086,0.41,4.49E-43
551.282,0.46,5.04E-43
551.478,0.49,5.37E-43
551.674,0.56,6.14E-43
551.87,0.75,8.23E-43
552.065,0.8,8.78E-43
552.261,0.86,9.44E-43
552.457,1.21,1.33E-42
552.653,1.19,1.31E-42
552.848,1.76,1.93E-42
553.044,1.88,2.07E-42
553.24,2.28,2.51E-42
553.436,2.75,3.03E-42
553.631,3.21,3.53E-42
553.827,4.01,4.42E-42
554.023,4.88,5.38E-42
554.218,5.57,6.14E-42
554.414,6.67,7.35E-42
554.61,7.92,8.73E-42
554.805,8.9,9.82E-42
555.001,10.35,1.14E-41
555.196,11.51,1.27E-41
555.392,12.85,1.42E-41
555.587,14.03,1.55E-41
555.783,14.94,1.65E-41
555.978,15.8,1.75E-41
556.174,16.86,1.86E-41
556.369,17.62,1.95E-41
556.565,18.34,2.03E-41
556.76,18.45,2.04E-41
556.956,19.37,2.14E-41
557.151,19.4,2.15E-41
557.347,19.81,2.20E-41
557.542,20.2,2.24E-41
557.737,19.99,2.22E-41
557.933,20.43,2.27E-41
558.128,20.41,2.26E-41
558.323,20.63,2.29E-41
558.519,20.72,2.30E-41
558.714,20.83,2.31E-41
558.909,20.77,2.31E-41
559.104,20.74,2.31E-41
559.3,21.13,2.35E-41
559.495,20.43,2.27E-41
559.69,21.01,2.34E-41
559.885,19.98,2.22E-41
560.08,20.67,2.30E-41
560.276,20.2,2.25E-41
560.471,20.4,2.27E-41
560.666,20.05,2.23E-41
560.861,19.72,2.20E-41
561.056,19.94,2.22E-41
561.251,19.6,2.19E-41
561.446,19.22,2.15E-41
561.641,19.23,2.15E-41
561.836,19.29,2.15E-41
562.031,18.91,2.11E-41
562.226,18.8,2.10E-41
562.421,18.64,2.08E-41
562.616,18.5,2.07E-41
562.811,18.01,2.02E-41
563.006,18.44,2.06E-41
563.201,18.43,2.06E-41
563.396,18.56,2.08E-41
563.591,18.72,2.10E-41
563.786,18.6,2.08E-41
563.981,18.52,2.08E-41
564.176,18.03,2.02E-41
564.37,18.01,2.02E-41
564.565,17.66,1.98E-41
564.76,17.2,1.93E-41
564.955,16.51,1.85E-41
565.15,15.58,1.75E-41
565.344,14.8,1.66E-41
565.539,13.4,1.51E-41
565.734,12.59,1.42E-41
565.928,11.41,1.28E-41
566.123,10.35,1.16E-41
566.318,9.5,1.07E-41
566.512,8.45,9.52E-42
566.707,7.58,8.54E-42
566.902,6.74,7.60E-42
567.096,5.99,6.75E-42
567.291,5.3,5.98E-42
567.486,4.68,5.28E-42
567.68,3.88,4.38E-42
567.875,3.49,3.94E-42
568.069,3.08,3.48E-42
568.264,2.62,2.96E-42
568.458,2.35,2.66E-42
568.653,1.82,2.06E-42
568.847,1.75,1.98E-42
569.042,1.51,1.71E-42
569.236,1.19,1.35E-42
569.43,1.12,1.27E-42
569.625,0.97,1.10E-42
569.819,0.86,9.74E-43
570.014,0.63,7.14E-43
570.208,0.67,7.60E-43
570.402,0.52,5.90E-43
570.597,0.35,3.97E-43
570.791,0.36,4.09E-43
570.985,0.31,3.52E-43
571.18,0.25,2.84E-43
571.374,0.25,2.84E-43
571.568,0.26,2.95E-43
571.762,0.22,2.50E-43
571.957,0.17,1.93E-43
572.151,0.13,1.48E-43
572.345,0.13,1.48E-43
572.539,0.09,1.02E-43
572.733,0.12,1.37E-43
572.927,0.15,1.71E-43
573.121,0.02,2.28E-44
573.316,0.01,1.14E-44
573.51,0.03,3.42E-44
573.704,0.06,6.84E-44
573.898,0.06,6.85E-44
574.092,0.09,1.03E-43
574.286,0.04,4.57E-44
574.48,0.27,3.08E-43
574.674,0.08,9.14E-44
574.868,0.1,1.14E-43
575.062,-0.02,-2.29E-44
575.256,0.05,5.72E-44
575.45,0.08,9.15E-44
575.644,0.06,6.87E-44
575.838,0.08,9.16E-44
576.031,0.02,2.29E-44
576.225,0,0
576.419,0.07,8.02E-44
576.613,-0.05,-5.73E-44
576.807,0.08,9.17E-44
577.001,-0.01,-1.15E-44
577.194,0.05,5.74E-44
577.388,-0.07,-8.04E-44
577.582,-0.13,-1.49E-43
577.776,-0.07,-8.04E-44
577.969,-0.09,-1.03E-43
578.163,0.06,6.90E-44
578.357,0.08,9.20E-44
578.55,-0.13,-1.50E-43
578.744,-0.07,-8.05E-44
578.938,0.03,3.45E-44
579.131,0.11,1.27E-43
579.325,-0.12,-1.38E-43
579.519,-0.04,-4.61E-44
579.712,0.07,8.07E-44
579.906,-0.14,-1.61E-43
580.099,-0.14,-1.61E-43
580.293,0.09,1.04E-43
580.486,0.04,4.62E-44
580.68,-0.09,-1.04E-43
580.873,-0.03,-3.46E-44
581.067,-0.13,-1.50E-43
581.26,-0.01,-1.16E-44
581.454,0.08,9.25E-44
581.647,0.02,2.31E-44
581.841,-0.12,-1.39E-43
582.034,-0.05,-5.79E-44
582.227,0.11,1.27E-43
582.421,0.11,1.27E-43
582.614,0.01,1.16E-44
582.807,-0.06,-6.95E-44
583.001,-0.22,-2.55E-43
583.194,-0.02,-2.32E-44
583.387,-0.09,-1.04E-43
583.58,0.12,1.39E-43
583.774,-0.05,-5.80E-44
583.967,0.01,1.16E-44
584.16,0.02,2.32E-44
584.353,0.07,8.13E-44
584.547,0.03,3.49E-44
584.74,0.03,3.49E-44
584.933,-0.08,-9.30E-44
585.126,-0.12,-1.40E-43
585.319,0.03,3.49E-44
585.512,-0.09,-1.05E-43
585.705,0.07,8.15E-44
585.898,0.05,5.82E-44
586.091,0.02,2.33E-44
586.284,0,0
586.477,0,0
586.67,-0.03,-3.50E-44
586.863,-0.04,-4.67E-44
587.056,0.11,1.28E-43
587.249,0.03,3.50E-44
587.442,0.05,5.84E-44
587.635,-0.04,-4.67E-44
587.828,-0.16,-1.87E-43
588.021,0.02,2.34E-44
588.214,-0.15,-1.75E-43
588.407,-0.05,-5.85E-44
588.6,-0.2,-2.34E-43
588.792,0.1,1.17E-43
588.985,-0.19,-2.22E-43
589.178,-0.01,-1.17E-44
589.371,-0.08,-9.37E-44
589.564,0.06,7.03E-44
589.756,-0.03,-3.52E-44
589.949,-0.24,-2.81E-43
590.142,-0.04,-4.69E-44
590.335,0.21,2.46E-43
590.527,0,0
590.72,-0.11,-1.29E-43
590.913,-0.09,-1.06E-43
591.105,-0.08,-9.40E-44
591.298,-0.08,-9.40E-44
591.49,-0.07,-8.23E-44
591.683,-0.08,-9.41E-44
591.876,0.03,3.53E-44
592.068,-0.18,-2.12E-43
592.261,-0.05,-5.89E-44
592.453,0.09,1.06E-43
592.646,-0.02,-2.36E-44
592.838,0.11,1.30E-43
593.031,-0.16,-1.89E-43
593.223,-0.21,-2.48E-43
593.416,-0.06,-7.08E-44
593.608,0.09,1.06E-43
593.8,-0.21,-2.48E-43
593.993,-0.09,-1.06E-43
594.185,-0.04,-4.73E-44
594.378,-0.13,-1.54E-43
594.57,-0.14,-1.65E-43
594.762,-0.09,-1.06E-43
594.955,-0.07,-8.28E-44
595.147,0.03,3.55E-44
595.339,-0.1,-1.18E-43
595.531,-0.12,-1.42E-43
595.724,-0.05,-5.92E-44
595.916,0.02,2.37E-44
596.108,0.04,4.74E-44
596.3,-0.1,-1.19E-43
596.493,-0.06,-7.12E-44
596.685,-0.04,-4.75E-44
596.877,-0.05,-5.93E-44
597.069,-0.1,-1.19E-43
597.261,-0.14,-1.66E-43
597.453,-0.13,-1.54E-43
597.645,-0.17,-2.02E-43
597.837,0.02,2.38E-44
598.029,-0.08,-9.51E-44
598.221,-0.02,-2.38E-44
598.414,-0.06,-7.14E-44
598.606,0.01,1.19E-44
598.798,-0.17,-2.02E-43
598.99,0.01,1.19E-44
599.181,0.04,4.76E-44
599.373,0.04,4.77E-44
599.565,-0.02,-2.38E-44
599.757,-0.03,-3.58E-44
599.949,-0.06,-7.16E-44
600.141,-0.17,-2.03E-43
600.333,-0.06,-7.16E-44
600.525,-0.03,-3.58E-44
600.717,0.01,1.19E-44
600.908,0.04,4.78E-44
601.1,-0.11,-1.31E-43
601.292,-0.04,-4.78E-44
601.484,-0.05,-5.98E-44
601.676,-0.07,-8.37E-44
601.867,-0.06,-7.18E-44
602.059,0.07,8.38E-44
602.251,-0.09,-1.08E-43
602.442,-0.01,-1.20E-44
602.634,0.02,2.40E-44
602.826,-0.13,-1.56E-43
603.017,0.06,7.19E-44
603.209,-0.06,-7.20E-44
603.401,0.03,3.60E-44
603.592,0.05,6.00E-44
603.784,-0.01,-1.20E-44
603.975,-0.09,-1.08E-43
604.167,-0.27,-3.24E-43
604.358,-0.22,-2.64E-43
604.55,-0.01,-1.20E-44
604.741,-0.01,-1.20E-44
604.933,-0.11,-1.32E-43
605.124,-0.01,-1.20E-44
605.316,-0.02,-2.41E-44
605.507,0.15,1.81E-43
605.699,0.1,1.20E-43
605.89,-0.11,-1.33E-43
606.081,-0.01,-1.20E-44
606.273,-0.13,-1.57E-43
606.464,-0.04,-4.82E-44
606.655,0.07,8.44E-44
606.847,0.08,9.65E-44
607.038,0,0
607.229,0.03,3.62E-44
607.421,-0.18,-2.17E-43
607.612,-0.1,-1.21E-43
607.803,0.03,3.63E-44
607.994,-0.07,-8.46E-44
608.185,0.01,1.21E-44
608.377,-0.09,-1.09E-43
608.568,0.08,9.68E-44
608.759,0.04,4.84E-44
608.95,0.06,7.26E-44
609.141,-0.37,-4.48E-43
609.332,-0.08,-9.69E-44
609.523,-0.02,-2.42E-44
609.714,-0.01,-1.21E-44
609.905,0.04,4.85E-44
610.097,0.16,1.94E-43
610.288,-0.09,-1.09E-43
610.479,0.05,6.07E-44
610.67,0.03,3.64E-44
610.861,-0.04,-4.86E-44
611.051,-0.03,-3.64E-44
611.242,0.15,1.82E-43
611.433,0.08,9.72E-44
611.624,-0.12,-1.46E-43
611.815,0.02,2.43E-44
612.006,0.01,1.22E-44
612.197,0.14,1.70E-43
612.388,0.02,2.43E-44
612.579,-0.02,-2.44E-44
612.769,-0.11,-1.34E-43
612.96,-0.1,-1.22E-43
613.151,0.05,6.09E-44
613.342,-0.12,-1.46E-43
613.532,-0.23,-2.81E-43
613.723,-0.18,-2.20E-43
613.914,-0.06,-7.32E-44
614.105,0.02,2.44E-44
614.295,0.2,2.44E-43
614.486,-0.25,-3.05E-43
614.677,0,0
614.867,-0.12,-1.47E-43
615.058,-0.11,-1.35E-43
615.248,0.24,2.94E-43
615.439,-0.11,-1.35E-43
615.63,-0.12,-1.47E-43
615.82,0.05,6.12E-44
616.011,-0.12,-1.47E-43
616.201,-0.09,-1.10E-43
616.392,-0.13,-1.59E-43
616.582,0.13,1.59E-43
616.773,-0.15,-1.84E-43
616.963,-0.14,-1.72E-43
617.153,-0.14,-1.72E-43
617.344,-0.17,-2.09E-43
617.534,-0.14,-1.72E-43
617.725,-0.11,-1.35E-43
617.915,0.16,1.97E-43
618.105,-0.16,-1.97E-43
618.296,-0.12,-1.48E-43
618.486,-0.22,-2.71E-43
618.676,0.03,3.69E-44
618.867,-0.11,-1.35E-43
619.057,-0.21,-2.58E-43
619.247,-0.14,-1.72E-43
619.437,-0.09,-1.11E-43
619.628,0,0
619.818,-0.14,-1.73E-43
620.008,-0.05,-6.16E-44
620.198,-0.2,-2.47E-43
620.388,-0.11,-1.36E-43
620.578,-0.06,-7.40E-44
620.769,-0.1,-1.23E-43
620.959,-0.14,-1.73E-43
621.149,0,0
621.339,-0.04,-4.94E-44
621.529,-0.01,-1.24E-44
621.719,0.11,1.36E-43
621.909,-0.03,-3.71E-44
622.099,0.11,1.36E-43
622.289,-0.01,-1.24E-44
622.479,-0.01,-1.24E-44
622.669,-0.03,-3.71E-44
622.859,0.15,1.86E-43
623.049,-0.18,-2.23E-43
623.239,-0.1,-1.24E-43
623.429,-0.01,-1.24E-44
623.618,-0.15,-1.86E-43
623.808,-0.16,-1.98E-43
623.998,0.05,6.20E-44
624.188,0.04,4.96E-44
624.378,0.01,1.24E-44
624.568,0.01,1.24E-44
624.757,0.04,4.97E-44
624.947,0.04,4.97E-44
625.137,0.03,3.73E-44
625.327,-0.18,-2.24E-43
625.516,-0.1,-1.24E-43
625.706,-0.04,-4.98E-44
625.896,0.07,8.71E-44
626.085,0.06,7.47E-44
626.275,-0.3,-3.74E-43
626.465,-0.05,-6.23E-44
626.654,-0.07,-8.72E-44
626.844,-0.18,-2.24E-43
627.033,0.03,3.74E-44
627.223,0.16,2.00E-43
627.412,0.06,7.48E-44
627.602,0.05,6.24E-44
627.792,-0.02,-2.50E-44
627.981,-0.07,-8.74E-44
628.17,-0.02,-2.50E-44
628.36,-0.18,-2.25E-43
628.549,-0.02,-2.50E-44
628.739,-0.12,-1.50E-43
628.928,0.03,3.75E-44
629.118,-0.08,-1.00E-43
629.307,0,0
629.496,0.05,6.26E-44
629.686,-0.04,-5.01E-44
629.875,-0.12,-1.50E-43
630.064,-0.18,-2.25E-43
630.254,-0.1,-1.25E-43
630.443,-0.03,-3.76E-44
630.632,0.14,1.76E-43
630.821,-0.04,-5.02E-44
631.011,-0.09,-1.13E-43
631.2,-0.15,-1.88E-43
631.389,-0.04,-5.02E-44
631.578,-0.05,-6.28E-44
631.767,-0.11,-1.38E-43
631.957,-0.07,-8.79E-44
632.146,0.02,2.51E-44
632.335,0.09,1.13E-43
632.524,-0.1,-1.26E-43
632.713,-0.18,-2.26E-43
632.902,0.06,7.55E-44
633.091,-0.26,-3.27E-43
633.28,0.02,2.52E-44
633.469,-0.14,-1.76E-43
633.658,0.11,1.39E-43
633.847,-0.28,-3.53E-43
634.036,-0.22,-2.77E-43
634.225,0.14,1.77E-43
634.414,-0.09,-1.14E-43
634.603,0,0
634.792,-0.02,-2.52E-44
634.981,0.01,1.26E-44
635.17,0.14,1.77E-43
635.358,-0.17,-2.15E-43
635.547,-0.23,-2.91E-43
635.736,-0.07,-8.85E-44
635.925,0.05,6.32E-44
636.114,-0.1,-1.26E-43
636.302,0.01,1.27E-44
636.491,-0.01,-1.27E-44
636.68,-0.15,-1.90E-43
636.869,0.15,1.90E-43
637.057,0.22,2.79E-43
637.246,-0.05,-6.33E-44
637.435,-0.06,-7.60E-44
637.623,-0.08,-1.01E-43
637.812,-0.04,-5.07E-44
638.001,-0.07,-8.88E-44
638.189,-0.18,-2.28E-43
638.378,-0.01,-1.27E-44
638.566,-0.02,-2.54E-44
638.755,-0.19,-2.41E-43
638.943,-0.13,-1.65E-43
639.132,-0.06,-7.62E-44
639.321,-0.18,-2.29E-43
639.509,-0.18,-2.29E-43
639.697,-0.04,-5.09E-44
639.886,0.06,7.63E-44
640.074,-0.2,-2.55E-43
640.263,-0.08,-1.02E-43
640.451,-0.06,-7.64E-44
640.64,-0.2,-2.55E-43
640.828,0.06,7.64E-44
641.016,-0.23,-2.93E-43
641.205,-0.11,-1.40E-43
641.393,-0.09,-1.15E-43
641.581,-0.04,-5.10E-44
641.77,-0.01,-1.28E-44
641.958,-0.14,-1.79E-43
642.146,-0.13,-1.66E-43
642.334,-0.03,-3.83E-44
642.523,-0.06,-7.66E-44
642.711,0,0
642.899,-0.11,-1.41E-43
643.087,-0.13,-1.66E-43
643.275,-0.11,-1.41E-43
643.463,0.1,1.28E-43
643.651,0.1,1.28E-43
643.84,-0.04,-5.12E-44
644.028,0.07,8.96E-44
644.216,-0.05,-6.40E-44
644.404,-0.15,-1.92E-43
644.592,0.24,3.08E-43
644.78,-0.27,-3.46E-43
644.968,-0.11,-1.41E-43
645.156,0.14,1.80E-43
645.344,-0.07,-8.98E-44
645.532,-0.01,-1.28E-44
645.72,0.1,1.28E-43
645.908,0.09,1.16E-43
646.096,-0.05,-6.42E-44
646.283,0.06,7.71E-44
646.471,-0.04,-5.14E-44
646.659,-0.09,-1.16E-43
646.847,0.15,1.93E-43
647.035,0.04,5.15E-44
647.223,-0.12,-1.54E-43
647.41,-0.28,-3.60E-43
647.598,0.01,1.29E-44
647.786,0.08,1.03E-43
647.974,0.08,1.03E-43
648.161,0.09,1.16E-43
648.349,0.04,5.16E-44
648.537,0.1,1.29E-43
648.724,-0.15,-1.93E-43
648.912,-0.08,-1.03E-43
649.1,-0.09,-1.16E-43
649.287,0.08,1.03E-43
649.475,-0.14,-1.81E-43
649.662,0.23,2.97E-43
649.85,-0.12,-1.55E-43
650.038,-0.12,-1.55E-43
650.225,0.12,1.55E-43
650.413,-0.03,-3.88E-44
650.6,-0.01,-1.29E-44
650.788,0.11,1.42E-43
650.975,0,0
651.163,0.01,1.29E-44
651.35,-0.01,-1.29E-44
651.537,0,0
651.725,-0.11,-1.43E-43
651.912,0.03,3.89E-44
652.1,0,0
652.287,0.11,1.43E-43
652.474,0.02,2.59E-44
652.662,0.05,6.49E-44
652.849,-0.2,-2.60E-43
653.036,0.03,3.89E-44
653.223,0.03,3.90E-44
653.411,-0.26,-3.38E-43
653.598,0.04,5.20E-44
653.785,-0.16,-2.08E-43
653.972,-0.04,-5.20E-44
654.159,0.03,3.90E-44
654.347,-0.02,-2.60E-44
654.534,-0.19,-2.47E-43
654.721,-0.2,-2.60E-43
654.908,-0.16,-2.08E-43
655.095,-0.02,-2.60E-44
655.282,-0.03,-3.91E-44
655.469,0.09,1.17E-43
655.656,-0.03,-3.91E-44
655.843,-0.08,-1.04E-43
656.03,-0.07,-9.13E-44
656.217,-0.16,-2.09E-43
656.404,-0.17,-2.22E-43
656.591,-0.11,-1.44E-43
656.778,-0.35,-4.57E-43
656.965,0.11,1.44E-43
657.152,-0.18,-2.35E-43
657.339,0.1,1.31E-43
657.526,-0.03,-3.92E-44
657.713,-0.24,-3.14E-43
657.9,-0.09,-1.18E-43
658.086,0.04,5.23E-44
658.273,-0.04,-5.23E-44
658.46,-0.16,-2.09E-43
658.647,-0.03,-3.93E-44
658.833,0.05,6.55E-44
659.02,0.1,1.31E-43
659.207,0.13,1.70E-43
659.394,0.05,6.55E-44
659.58,0,0
659.767,0,0
659.954,0.02,2.62E-44
660.14,-0.03,-3.94E-44
660.327,-0.04,-5.25E-44
660.514,-0.15,-1.97E-43
660.7,-0.13,-1.71E-43
660.887,0.14,1.84E-43
661.073,-0.02,-2.63E-44
661.26,-0.02,-2.63E-44
661.446,0,0
661.633,-0.08,-1.05E-43
661.819,-0.17,-2.24E-43
662.006,-0.02,-2.63E-44
662.192,-0.17,-2.24E-43
662.379,-0.01,-1.32E-44
662.565,-0.04,-5.27E-44
662.752,0.09,1.19E-43
662.938,-0.03,-3.95E-44
663.124,-0.07,-9.23E-44
663.311,0.04,5.27E-44
663.497,-0.03,-3.96E-44
663.683,-0.09,-1.19E-43
663.87,-0.06,-7.92E-44
664.056,-0.01,-1.32E-44
664.242,-0.31,-4.09E-43
664.428,0.02,2.64E-44
664.615,0.02,2.64E-44
664.801,-0.17,-2.25E-43
664.987,-0.03,-3.97E-44
665.173,-0.08,-1.06E-43
665.359,-0.27,-3.57E-43
665.546,-0.18,-2.38E-43
665.732,-0.03,-3.97E-44
665.918,-0.11,-1.46E-43
666.104,0.1,1.32E-43
666.29,0.03,3.97E-44
666.476,-0.01,-1.33E-44
666.662,-0.21,-2.78E-43
666.848,0.06,7.95E-44
667.034,-0.39,-5.17E-43
667.22,-0.52,-6.90E-43
667.406,-0.04,-5.31E-44
667.592,-0.11,-1.46E-43
667.778,0.02,2.66E-44
667.964,0.1,1.33E-43
668.15,-0.12,-1.59E-43
668.336,-0.24,-3.19E-43
668.522,0.07,9.30E-44
668.708,0.02,2.66E-44
668.893,-0.18,-2.39E-43
669.079,0.07,9.31E-44
669.265,-0.26,-3.46E-43
669.451,-0.03,-3.99E-44
669.637,-0.04,-5.33E-44
669.822,-0.27,-3.60E-43
670.008,-0.02,-2.66E-44
670.194,-0.16,-2.13E-43
670.38,-0.03,-4.00E-44
670.565,-0.05,-6.67E-44
670.751,0.05,6.67E-44
670.937,-0.15,-2.00E-43
671.122,-0.18,-2.40E-43
671.308,0.01,1.33E-44
671.493,-0.06,-8.01E-44
671.679,-0.01,-1.34E-44
671.865,0.06,8.01E-44
672.05,-0.12,-1.60E-43
672.236,-0.02,-2.67E-44
672.421,-0.05,-6.68E-44
672.607,-0.12,-1.60E-43
672.792,0.03,4.01E-44
672.978,-0.16,-2.14E-43
673.163,0.03,4.01E-44
673.349,0.05,6.69E-44
673.534,-0.08,-1.07E-43
673.719,0.2,2.68E-43
673.905,-0.26,-3.48E-43
674.09,-0.07,-9.38E-44
674.275,-0.3,-4.02E-43
674.461,-0.13,-1.74E-43
674.646,-0.27,-3.62E-43
674.831,-0.14,-1.88E-43
675.017,-0.06,-8.05E-44
675.202,0.14,1.88E-43
675.387,-0.07,-9.40E-44
675.572,-0.1,-1.34E-43
675.758,0.05,6.72E-44
675.943,-0.03,-4.03E-44
676.128,-0.17,-2.29E-43
676.313,0.21,2.82E-43
676.498,-0.13,-1.75E-43
676.683,-0.11,-1.48E-43
676.869,-0.05,-6.73E-44
677.054,-0.08,-1.08E-43
677.239,-0.07,-9.42E-44
677.424,-0.27,-3.64E-43
677.609,-0.04,-5.39E-44
677.794,-0.15,-2.02E-43
677.979,-0.25,-3.37E-43
678.164,-0.12,-1.62E-43
678.349,-0.24,-3.24E-43
678.534,-0.3,-4.05E-43
678.719,-0.09,-1.21E-43
678.904,-0.19,-2.56E-43
679.089,-0.06,-8.10E-44
679.273,0.1,1.35E-43
679.458,-0.13,-1.76E-43
679.643,-0.21,-2.84E-43
679.828,-0.01,-1.35E-44
680.013,-0.21,-2.84E-43
680.198,0.06,8.11E-44
680.382,-0.04,-5.41E-44
680.567,-0.02,-2.71E-44
680.752,-0.11,-1.49E-43
680.937,-0.07,-9.48E-44
681.121,0.15,2.03E-43
681.306,0.13,1.76E-43
681.491,0.01,1.35E-44
681.675,-0.2,-2.71E-43
681.86,0.03,4.07E-44
682.045,-0.11,-1.49E-43
682.229,-0.25,-3.39E-43
682.414,-0.01,-1.36E-44
682.599,0.26,3.53E-43
682.783,-0.01,-1.36E-44
682.968,-0.07,-9.50E-44
683.152,0.06,8.15E-44
683.337,0.05,6.79E-44
683.521,-0.14,-1.90E-43
683.706,-0.19,-2.58E-43
683.89,-0.01,-1.36E-44
684.075,-0.15,-2.04E-43
684.259,0.14,1.90E-43
684.443,-0.27,-3.67E-43
684.628,-0.19,-2.59E-43
684.812,-0.2,-2.72E-43
684.997,0.09,1.23E-43
685.181,-0.4,-5.45E-43
685.365,-0.1,-1.36E-43
685.549,0.17,2.32E-43
685.734,0,0
685.918,-0.24,-3.27E-43
686.102,-0.14,-1.91E-43
686.287,-0.32,-4.37E-43
686.471,-0.24,-3.28E-43
686.655,-0.25,-3.41E-43
686.839,-0.12,-1.64E-43
687.023,0.2,2.73E-43
687.207,-0.2,-2.73E-43
687.392,-0.04,-5.47E-44
687.576,-0.19,-2.60E-43
687.76,-0.26,-3.56E-43
687.944,0.01,1.37E-44
688.128,0,0
688.312,-0.44,-6.02E-43
688.496,-0.13,-1.78E-43
688.68,-0.21,-2.88E-43
688.864,0.09,1.23E-43
689.048,-0.15,-2.05E-43
689.232,0.03,4.11E-44
689.416,-0.31,-4.25E-43
689.6,-0.45,-6.17E-43
689.784,-0.14,-1.92E-43
689.968,-0.1,-1.37E-43
690.152,-0.02,-2.74E-44
690.335,-0.07,-9.61E-44
690.519,-0.27,-3.71E-43
690.703,0.07,9.61E-44
690.887,-0.16,-2.20E-43
691.071,0.04,5.50E-44
691.254,-0.21,-2.89E-43
691.438,-0.23,-3.16E-43
691.622,-0.01,-1.37E-44
691.806,-0.07,-9.63E-44
691.989,0.18,2.48E-43
692.173,-0.19,-2.61E-43
692.357,-0.15,-2.06E-43
692.54,-0.02,-2.75E-44
692.724,0,0
692.908,-0.17,-2.34E-43
693.091,-0.05,-6.89E-44
693.275,0.03,4.13E-44
693.458,0.07,9.65E-44
693.642,-0.19,-2.62E-43
693.825,-0.15,-2.07E-43
694.009,-0.32,-4.42E-43
694.192,0.09,1.24E-43
694.376,-0.33,-4.56E-43
694.559,-0.16,-2.21E-43
694.743,-0.14,-1.93E-43
694.926,0.03,4.14E-44
695.11,-0.12,-1.66E-43
695.293,-0.17,-2.35E-43
695.476,0.06,8.30E-44
695.66,-0.18,-2.49E-43
695.843,-0.35,-4.84E-43
696.026,-0.05,-6.92E-44
696.21,-0.13,-1.80E-43
696.393,-0.19,-2.63E-43
696.576,-0.21,-2.91E-43
696.759,-0.08,-1.11E-43
696.943,-0.1,-1.39E-43
697.126,-0.05,-6.93E-44
697.309,-0.35,-4.85E-43
697.492,0.16,2.22E-43
697.675,-0.13,-1.80E-43
697.859,0.05,6.94E-44
698.042,-0.01,-1.39E-44
698.225,-0.2,-2.78E-43
698.408,-0.02,-2.78E-44
698.591,-0.33,-4.58E-43
698.774,-0.09,-1.25E-43
698.957,0.09,1.25E-43
699.14,-0.36,-5.00E-43
699.323,-0.12,-1.67E-43
699.506,-0.09,-1.25E-43
699.689,-0.06,-8.35E-44
699.872,-0.12,-1.67E-43
700.055,-0.3,-4.18E-43
700.238,-0.25,-3.48E-43
700.421,-0.12,-1.67E-43
700.604,-0.07,-9.75E-44
700.787,0.22,3.07E-43
700.969,0.08,1.11E-43
701.152,0.22,3.07E-43
701.335,0.2,2.79E-43
701.518,-0.3,-4.18E-43
701.701,0.03,4.19E-44
701.883,-0.02,-2.79E-44
702.066,-0.16,-2.23E-43
702.249,-0.04,-5.58E-44
702.432,-0.28,-3.91E-43
702.614,-0.08,-1.12E-43
702.797,0.02,2.79E-44
702.98,-0.02,-2.80E-44
703.162,-0.17,-2.38E-43
703.345,-0.21,-2.94E-43
703.528,0.05,6.99E-44
703.71,-0.57,-7.97E-43
703.893,-0.21,-2.94E-43
704.075,-0.09,-1.26E-43
704.258,-0.39,-5.46E-43
704.44,-0.17,-2.38E-43
704.623,-0.38,-5.32E-43
704.805,-0.13,-1.82E-43
704.988,0.09,1.26E-43
705.17,-0.22,-3.08E-43
705.353,-0.12,-1.68E-43
705.535,-0.28,-3.93E-43
705.717,-0.2,-2.81E-43
705.9,-0.3,-4.21E-43
706.082,-0.14,-1.97E-43
706.265,0,0
706.447,0.17,2.39E-43
706.629,-0.04,-5.62E-44
706.811,0.15,2.11E-43
706.994,0.12,1.69E-43
707.176,-0.11,-1.55E-43
707.358,0.2,2.81E-43
707.54,0.06,8.44E-44
707.723,-0.15,-2.11E-43
707.905,-0.12,-1.69E-43
708.087,-0.24,-3.38E-43
708.269,0.09,1.27E-43
708.451,0.1,1.41E-43
708.633,-0.31,-4.37E-43
708.816,-0.03,-4.23E-44
708.998,0.15,2.11E-43
709.18,0.14,1.97E-43
709.362,-0.17,-2.40E-43
709.544,0.02,2.82E-44
709.726,-0.06,-8.47E-44
709.908,0.18,2.54E-43
710.09,-0.06,-8.47E-44
710.272,-0.06,-8.47E-44
710.454,0.19,2.68E-43
710.636,0.1,1.41E-43
710.818,-0.26,-3.67E-43
710.999,-0.21,-2.97E-43
711.181,0.11,1.56E-43
711.363,-0.16,-2.26E-43
711.545,-0.24,-3.40E-43
711.727,0.09,1.27E-43
711.909,0.04,5.66E-44
712.09,0.08,1.13E-43
712.272,-0.45,-6.37E-43
712.454,-0.3,-4.25E-43
712.636,0.16,2.27E-43
712.817,0.26,3.68E-43
712.999,0.02,2.83E-44
713.181,0.08,1.13E-43
713.362,-0.22,-3.12E-43
713.544,-0.43,-6.10E-43
713.726,-0.2,-2.84E-43
713.907,0.09,1.28E-43
714.089,-0.32,-4.54E-43
714.27,0.05,7.10E-44
714.452,-0.48,-6.82E-43
714.634,-0.18,-2.56E-43
714.815,-0.06,-8.53E-44
714.997,-0.04,-5.69E-44
715.178,-0.31,-4.41E-43
