wlen,transmission
684.64832,0.760624852
684.84249,0.760836715
685.03666,0.761054604
685.23083,0.761270429
685.425,0.761476748
685.61917,0.761669102
685.81334,0.761847517
686.00751,0.762016723
686.20168,0.762184938
686.39585,0.762361412
686.59002,0.762553416
686.78419,0.762763599
686.97836,0.762988513
687.17253,0.763218934
687.3667,0.763442165
687.56087,0.763645875
687.75504,0.763822429
687.94921,0.763972436
688.14338,0.764106308
688.33755,0.764242956
688.53172,0.76440568
688.72589,0.764616307
688.92006,0.764889069
689.11423,0.765225907
689.3084,0.765614722
689.50257,0.766031575
689.69674,0.766446077
689.89091,0.766828382
690.08508,0.767156041
690.27925,0.767419022
690.47342,0.767621306
690.66759,0.76777862
690.86176,0.767913412
691.05593,0.768048673
691.2501,0.768202278
691.44427,0.768383227
691.63844,0.76859066
691.83261,0.768815783
692.02678,0.769045742
692.22095,0.769268183
692.41512,0.769475048
692.60929,0.769664273
692.80346,0.769839536
692.99763,0.770008432
693.1918,0.770179835
693.38597,0.770361219
693.58014,0.770556225
693.77431,0.770763708
693.96848,0.770978413
694.16265,0.77119298
694.35682,0.771400667
694.55099,0.771597164
694.74516,0.771781636
694.93933,0.771956957
695.1335,0.772129057
695.32767,0.772305618
695.52184,0.77249346
695.71601,0.772695927
695.91018,0.772911441
696.10435,0.773133636
696.29852,0.773353355
696.49269,0.773561098
696.68686,0.773749535
696.88103,0.773916245
697.0752,0.774065761
697.26937,0.774210383
697.46354,0.774368271
697.65771,0.774558949
697.85188,0.77479845
698.04605,0.775095085
698.24022,0.775447168
698.43439,0.775842753
698.62856,0.776260611
698.82273,0.77667365
699.0169,0.777053963
699.21107,0.777378675
699.40524,0.777634603
699.59941,0.777818704
699.79358,0.777936589
699.98775,0.778
