wavelength,power,intensity
764.058,-0.66,
764.235,-2.24,
764.412,-0.1,
764.588,-0.29,
764.765,-0.29,
764.941,-2.24,
765.118,-1.84,
765.294,3.64,
765.471,0.17,
765.647,-0.54,
765.823,-0.68,
766,-0.1,
766.176,1.02,
766.353,0.58,
766.529,-0.38,
766.705,-0.33,
766.881,-0.82,
767.058,1.64,
767.234,0.17,
767.41,0.25,
767.587,-2.78,
767.763,-1.92,
767.939,-1.7,
768.115,-2.21,
768.291,-0.73,
768.467,-0.28,
768.644,-1.89,
768.82,-0.87,
768.996,0.09,
769.172,-1.39,
769.348,-3.23,
769.524,-0.91,
769.7,0.95,
769.876,0.06,
770.052,-2.85,
770.228,0.24,
770.404,-0.4,
770.58,-1.19,
770.756,-0.32,
770.932,-1.72,
771.107,-3.46,
771.283,-0.91,
771.459,0.92,
771.635,-1.5,
771.811,-2.78,
771.986,-0.44,
772.162,-1.63,
772.338,-0.08,
772.514,0.42,
772.689,-0.87,
772.865,2.57,
773.041,-3.08,
773.216,-2.48,
773.392,-3.01,
773.568,1.1,
773.743,-2.17,
773.919,-3.34,
774.094,-2.73,
774.27,1.24,
774.445,-1.11,
774.621,-0.15,
774.796,1.47,
774.972,0.6,
775.147,1.89,
775.323,-0.81,
775.498,-2.87,
775.674,1.24,
775.849,-1.65,
776.024,2.56,
776.2,-1.82,
776.375,1.45,
776.55,-1.28,
776.726,-0.32,
776.901,0.91,
777.076,0.95,
777.251,-1.36,
777.427,-3.19,
777.602,-0.16,
777.777,-3.74,
777.952,0.7,
778.127,-0.49,
778.302,-1.02,
778.477,0.01,
778.652,-5.88,
778.828,-2.1,
779.003,-2.17,
779.178,-1.44,
779.353,-2.89,
779.528,-6.92,
779.703,-8.06,
779.878,-1.59,
780.052,-2.79,
780.227,0.93,
780.402,2.34,
780.577,1.9,
780.752,-0.03,
780.927,-3.36,
781.102,-1.39,
781.276,-6.07,
781.451,-4.69,
781.626,-2.39,
781.801,-1.65,
781.975,0.78,
782.15,-0.6,
782.325,-1.81,
782.5,-2.71,
782.674,1.23,
782.849,1.7,
783.023,0.22,
783.198,-3.22,
783.373,-3.56,
783.547,-1.56,
783.722,1.43,
783.896,-2.53,
784.071,0.85,
784.245,-1.22,
784.42,-4.19,
784.594,1.05,
784.769,-0.26,
784.943,1.47,
785.117,-0.26,
785.292,3.97,
785.466,-0.3,
785.641,0.27,
785.815,-1.21,
785.989,-1.94,
786.163,1.16,
786.338,-1.15,
786.512,-0.96,
786.686,1.86,
786.86,-2.25,
787.035,-1.75,
787.209,-0.81,
787.383,-0.97,
787.557,-3.85,
787.731,-2.56,
787.905,-3.32,
788.079,-1.98,
788.253,-1.43,
788.428,1.88,
788.602,-3.84,
788.776,0.09,
788.95,2.46,
789.124,-2.17,
789.297,-1.9,
789.471,-3.24,
789.645,3.96,
789.819,-1.67,
789.993,0.13,
790.167,-0.9,
790.341,-1.56,
790.515,1.75,
790.688,-1.16,
790.862,0.59,
791.036,-1.96,
791.21,-1.04,
791.383,3.01,
791.557,-2.54,
791.731,1.41,
791.905,-0.85,
792.078,-5.71,
792.252,-0.98,
792.425,-2.16,
792.599,-2.86,
792.773,2.45,
792.946,-0.26,
793.12,-1.88,
793.293,-3.2,
793.467,0.05,
793.64,0.54,
793.814,-2.25,
793.987,-4.93,
794.161,-1.37,
794.334,-5.13,
794.507,3.15,
794.681,-1.61,
794.854,2.13,
795.028,-1.67,
795.201,-0.22,
795.374,4.43,
795.547,1.2,
795.721,0.33,
795.894,-3.54,
796.067,-3.59,
796.24,0.66,
796.414,-1.15,
796.587,-1.35,
796.76,-0.93,
796.933,-0.88,
797.106,4.02,
797.279,-7.43,
797.452,1.48,
797.625,-3.9,
797.798,0.77,
797.971,4.38,
798.144,-0.86,
798.317,-0.33,
798.49,4.62,
798.663,1.96,
798.836,-2.39,
799.009,-5.45,
799.182,0.3,
799.355,-2.32,
799.528,-3.07,
799.701,1.8,
799.873,1.41,
800.046,-8.35,
800.219,-7.53,
800.392,1.77,
800.565,-4.54,
800.737,-1.31,
800.91,-2.23,
801.083,-1.06,
801.255,-0.09,
801.428,3.24,
801.601,2.22,
801.773,-3.3,
801.946,-1.24,
802.118,3.18,
802.291,-3.12,
802.463,2.42,
802.636,-3.35,
802.809,-1.36,
802.981,5.2,
803.153,-2.75,
803.326,-0.58,
803.498,-2.23,
803.671,0.6,
803.843,-0.58,
804.015,0.12,
804.188,2.45,
804.36,-5.48,
804.532,1.54,
804.705,-10.22,
804.877,-0.16,
805.049,-3.96,
805.222,-5.69,
805.394,-1.55,
805.566,-3.44,
805.738,-0.83,
805.91,-4.03,
806.082,-2.02,
806.255,-2.14,
806.427,-0.73,
806.599,4,
806.771,2.52,
806.943,6.42,
807.115,-3.04,
807.287,-0.68,
807.459,5.17,
807.631,0.24,
807.803,0.01,
807.975,-1.4,
808.147,-5.63,
808.319,0.6,
808.49,-0.46,
808.662,-5.21,
808.834,0.49,
809.006,5.03,
809.178,-3.53,
809.35,-4.2,
809.521,4.84,
809.693,0.01,
809.865,0.13,
810.037,-1.64,
810.208,-3.36,
810.38,2.84,
810.552,-0.11,
810.723,-0.79,
810.895,-2.91,
811.066,0.51,
811.238,0.83,
811.41,4.48,
811.581,0.01,
811.753,-5.12,
811.924,-12.2,
812.096,-10.08,
812.267,6.16,
812.439,4.38,
812.61,-5.8,
812.781,0.27,
812.953,-4.73,
813.124,7.18,
813.295,-5.48,
813.467,-0.84,
813.638,-6.32,
813.809,-1.78,
813.981,-6.7,
814.152,-0.52,
814.323,-3.53,
814.494,-37.83,
814.666,0.48,
814.837,-11.19,
815.008,2.18,
815.179,-1.76,
815.35,10.38,
815.521,-1.36,
815.692,1.73,
815.864,-0.4,
816.035,0.08,
816.206,1.96,
816.377,1.13,
816.548,-0.55,
816.719,-3.44,
816.89,4.53,
817.06,-8.5,
817.231,-1.98,
817.402,0.73,
817.573,-1.92,
817.744,5.63,
817.915,-3.75,
818.086,0.74,
818.257,-0.5,
818.427,-8.25,
818.598,3.46,
818.769,2.07,
818.94,2.16,
819.11,-3.1,
819.281,2.69,
819.452,5.31,
819.622,-3.43,
819.793,1.44,
819.964,-3.08,
820.134,-5.58,
820.305,-3.1,
820.475,-1.43,
820.646,2.15,
820.816,-9.19,
820.987,-8.38,
821.157,-4.47,
821.328,-0.84,
821.498,9.51,
821.669,1.42,
821.839,5.9,
822.009,6.08,
822.18,-7.34,
822.35,3.26,
822.52,7.1,
822.691,-5.9,
822.861,-4.88,
823.031,-3.21,
823.202,-3.87,
823.372,-0.64,
823.542,2.87,
823.712,5.41,
823.882,-5.57,
824.053,1.99,
824.223,-8.42,
824.393,-4.14,
824.563,-22.57,
824.733,-3.33,
824.903,3.21,
825.073,-1.42,
825.243,0.95,
825.413,-8.48,
825.583,-5.96,
825.753,9.01,
825.923,3.71,
826.093,1.4,
826.263,-0.51,
826.433,-6.17,
826.603,-5.24,
826.773,8.19,
826.942,-10.42,
827.112,6.31,
827.282,-2.57,
827.452,-0.16,
827.622,1.45,
827.791,-3.32,
827.961,-10.47,
828.131,-3.07,
828.3,4.48,
828.47,-3.46,
828.64,-2.55,
828.809,4.61,
828.979,-4.33,
829.149,1.68,
829.318,-11.05,
829.488,0.02,
829.657,4.23,
829.827,-2.81,
829.996,-8.96,
830.166,-5.68,
830.335,3.45,
830.505,-6.78,
830.674,0.5,
830.843,3.58,
831.013,-1.92,
831.182,5.07,
831.351,0.31,
831.521,4.33,
831.69,-3.33,
831.859,0.61,
832.029,-5.14,
832.198,-7.37,
832.367,-7.01,
832.536,11.22,
832.705,-2.32,
832.875,5.13,
833.044,8.16,
833.213,-1.74,
833.382,-6.33,
833.551,-3.64,
833.72,-7.22,
833.889,-11.05,
834.058,-0.62,
834.227,-0.41,
834.396,-6.02,
834.565,-4.96,
834.734,-3.91,
834.903,1.19,
835.072,11.52,
835.241,0.44,
835.41,4.94,
835.579,-5.03,
835.748,-7.3,
835.916,2.18,
836.085,4.79,
836.254,-9.89,
836.423,-9.72,
836.591,-19.77,
836.76,3.98,
836.929,-2.86,
837.098,1.24,
837.266,5.82,
837.435,4.28,
837.604,1.15,
837.772,-6.65,
837.941,-1,
838.109,-2.03,
838.278,14.8,
838.446,-7,
838.615,3.72,
838.783,0.37,
838.952,-0.33,
839.12,-17.63,
839.289,5.07,
839.457,-0.45,
839.626,-16.79,
839.794,2.28,
839.962,-26.38,
840.131,-13.28,
840.299,-6.24,
840.467,-8.56,
840.636,-3.74,
840.804,1.85,
840.972,-4.38,
841.14,-0.96,
841.309,-8.5,
841.477,-6.05,
841.645,-11.06,
841.813,-17.48,
841.981,-12.29,
842.149,-8.56,
842.317,-14.42,
842.486,-7.86,
842.654,-3.56,
842.822,-8.57,
842.99,-15.16,
843.158,-1.4,
843.326,6.9,
843.494,-0.5,
843.661,2.5,
843.829,2.78,
843.997,-17.23,
844.165,-10.02,
844.333,-9.27,
844.501,-4.64,
844.669,-75.07,
844.837,-2.8,
845.004,0.83,
845.172,-5.8,
845.34,-49.43,
845.508,-2.3,
845.675,3.18,
845.843,-1.77,
846.011,-4.69,
846.178,-13.35,
846.346,-26.28,
846.514,-6.02,
846.681,-16.93,
846.849,-13.17,
847.016,-2.54,
847.184,-8.28,
847.351,-18.39,
847.519,-2.58,
847.686,-7.38,
847.854,7.76,
848.021,9.56,
848.189,10.63,
848.356,0.17,
848.523,-1.91,
848.691,-4.01,
848.858,-23.68,
849.025,5.15,
849.193,1.69,
849.36,-12.44,
849.527,-34.16,
849.694,-5.64,
849.862,-21.35,
850.029,6.35,
850.196,-4.77,
850.363,-14.92,
850.53,-13.56,
850.697,6.46,
850.865,-4.07,
851.032,-15.64,
851.199,0.66,
851.366,-20.25,
851.533,-9.76,
851.7,-6.26,
851.867,9.9,
852.034,11.74,
852.201,3.95,
852.368,-11.64,
852.535,10.42,
852.701,3.51,
852.868,-9.62,
853.035,-22.72,
853.202,-10.38,
853.369,6.1,
853.536,-8.95,
853.702,-15.12,
853.869,6.18,
854.036,-1.17,
854.203,-18.25,
854.369,-31.18,
854.536,3.86,
854.703,-18.89,
854.869,3.02,
855.036,-20.67,
855.203,-15.6,
855.369,-4.07,
855.536,-16.08,
855.702,-0.15,
855.869,4.92,
856.035,12.03,
856.202,3.5,
856.368,-0.15,
856.535,-6.79,
856.701,-9.04,
856.868,0.22,
857.034,-12.3,
857.2,15.62,
857.367,-6.95,
857.533,-12.86,
857.699,-14.04,
857.866,2.13,
858.032,-16.09,
858.198,6.01,
858.364,-4.23,
858.531,-6.77,
858.697,6.48,
858.863,-17.24,
859.029,-8.64,
859.195,-5.71,
859.361,4.21,
859.527,-4.76,
859.693,-5.58,
859.86,-12.46,
860.026,-17.77,
860.192,4.71,
860.358,4.12,
860.524,-17.61,
860.69,-4.7,
860.855,-4.94,
861.021,10.45,
861.187,-1.22,
861.353,2.77,
861.519,-3.35,
861.685,-25.45,
861.851,12.23,
862.017,-8.79,
862.182,0.69,
862.348,2.65,
862.514,-0.4,
862.68,-2.38,
862.845,11.53,
863.011,-4.64,
863.177,-10.7,
863.342,-5.59,
863.508,-4.27,
863.673,-4.52,
863.839,3.47,
864.005,12.46,
864.17,-12.45,
864.336,-5.54,
864.501,-1.83,
864.667,-3.72,
864.832,-11.06,
864.998,-3.52,
865.163,-9.99,
865.329,4.36,
865.494,-15.41,
865.659,-3.11,
865.825,13.48,
865.99,-14.93,
866.155,-8.6,
866.321,-14.85,
866.486,-10.93,
866.651,-9.74,
866.816,3.82,
866.982,22.57,
867.147,-3.52,
867.312,-26.52,
867.477,31.94,
867.642,-11.06,
867.807,-4.63,
867.972,17.03,
868.138,0.57,
868.303,-33.18,
868.468,-12.96,
868.633,-19.98,
868.798,-32.72,
868.963,-18.1,
869.128,-25.79,
869.293,-19.36,
869.457,-33.21,
869.622,-10.18,
869.787,-17.17,
869.952,-17.56,
870.117,-48.59,
870.282,-6.17,
870.447,-50.82,
870.611,9.48,
870.776,-12.88,
870.941,-40.78,
871.106,-1.99,
871.27,-21.36,
871.435,-14.71,
871.6,-4.41,
871.764,-5.64,
871.929,7.29,
872.094,-21.21,
872.258,2.8,
872.423,-35.63,
872.587,-68.59,
872.752,-16.14,
872.916,6,
873.081,27.75,
873.245,-16.43,
873.41,-7.9,
873.574,34.03,
873.739,-15.42,
873.903,-23.29,
874.067,2.66,
874.232,16.46,
874.396,-45.22,
874.56,-38.53,
874.725,-16.04,
874.889,-1.97,
875.053,-0.28,
875.217,-16.39,
875.382,-30.27,
875.546,0.75,
875.71,-15.67,
875.874,-32.35,
876.038,1.48,
876.202,18.63,
876.366,-41.24,
876.531,-4.63,
876.695,-25.37,
876.859,20.53,
877.023,-30.9,
877.187,3.77,
877.351,31.4,
877.515,-2.57,
877.678,-27.93,
877.842,-22.02,
878.006,-1.09,
878.17,-16.94,
878.334,-24.06,
878.498,27.87,
878.662,25.71,
878.826,3.24,
878.989,-11.91,
879.153,-17.23,
879.317,7.75,
879.481,-43.94,
879.644,-7.32,
879.808,6.26,
879.972,-29.44,
880.135,-33.02,
880.299,-32.81,
880.462,-0.35,
880.626,6.48,
880.79,-34.39,
880.953,-55.46,
881.117,0.51,
881.28,-1.69,
881.444,-9.67,
881.607,-10.62,
881.771,-33.11,
881.934,-12.56,
882.097,-17.2,
882.261,6.93,
882.424,-19.27,
882.587,-29.16,
882.751,-19.55,
882.914,-24.86,
883.077,-33.1,
883.241,4.37,
883.404,-30.66,
883.567,-10.07,
883.73,0.57,
883.893,-8.24,
884.057,-5.83,
884.22,-3.88,
884.383,13.06,
884.546,-60.64,
884.709,-14.05,
884.872,4.15,
885.035,46.12,
885.198,-54.2,
885.361,-15.53,
885.524,15.71,
885.687,-3.06,
885.85,-3.06,
